timestamp,trace_id,service,duration_ms,status_code
2026-03-01T10:17:00Z,trc-0017-pay,payment_service,48.16,200
2026-03-01T10:17:00Z,trc-0017-dat,database,45.44,200
2026-03-01T10:17:00Z,trc-0017-cac,cache,59.33,200
2026-03-01T10:18:00Z,trc-0018-fro,frontend,67.81,200
2026-03-01T10:18:00Z,trc-0018-api,api_gateway,30.44,200
2026-03-01T10:18:00Z,trc-0018-ord,order_service,29.5,200
2026-03-01T10:18:00Z,trc-0018-inv,inventory_service,37.87,200
2026-03-01T10:18:00Z,trc-0018-pay,payment_service,41.67,200
2026-03-01T10:18:00Z,trc-0018-dat,database,48.96,200
2026-03-01T10:18:00Z,trc-0018-cac,cache,26.56,200
2026-03-01T10:19:00Z,trc-0019-fro,frontend,61.43,200
2026-03-01T10:19:00Z,trc-0019-api,api_gateway,67.85,200
2026-03-01T10:19:00Z,trc-0019-ord,order_service,31.42,200
2026-03-01T10:19:00Z,trc-0019-inv,inventory_service,22.78,200
2026-03-01T10:19:00Z,trc-0019-pay,payment_service,50.34,200
2026-03-01T10:19:00Z,trc-0019-dat,database,32.99,200
2026-03-01T10:19:00Z,trc-0019-cac,cache,72.06,200
2026-03-01T10:20:00Z,trc-0020-fro,frontend,33.05,200
2026-03-01T10:20:00Z,trc-0020-api,api_gateway,52.61,200
2026-03-01T10:20:00Z,trc-0020-ord,order_service,34.98,200
2026-03-01T10:20:00Z,trc-0020-inv,inventory_service,63.18,200
2026-03-01T10:20:00Z,trc-0020-pay,payment_service,37.22,200
2026-03-01T10:20:00Z,trc-0020-dat,database,53.76,200
2026-03-01T10:20:00Z,trc-0020-cac,cache,28.07,200
2026-03-01T10:21:00Z,trc-0021-fro,frontend,62.38,200
2026-03-01T10:21:00Z,trc-0021-api,api_gateway,60.09,200
2026-03-01T10:21:00Z,trc-0021-ord,order_service,35.51,200
2026-03-01T10:21:00Z,trc-0021-inv,inventory_service,38.0,200
2026-03-01T10:21:00Z,trc-0021-pay,payment_service,35.65,200
2026-03-01T10:21:00Z,trc-0021-dat,database,57.09,200
2026-03-01T10:21:00Z,trc-0021-cac,cache,71.42,200
2026-03-01T10:22:00Z,trc-0022-fro,frontend,36.01,200
2026-03-01T10:22:00Z,trc-0022-api,api_gateway,71.94,200
2026-03-01T10:22:00Z,trc-0022-ord,order_service,31.43,200
2026-03-01T10:22:00Z,trc-0022-inv,inventory_service,39.32,200
2026-03-01T10:22:00Z,trc-0022-pay,payment_service,59.17,200
2026-03-01T10:22:00Z,trc-0022-dat,database,53.33,200
2026-03-01T10:22:00Z,trc-0022-cac,cache,35.82,200
2026-03-01T10:23:00Z,trc-0023-fro,frontend,57.69,200
2026-03-01T10:23:00Z,trc-0023-api,api_gateway,22.07,200
2026-03-01T10:23:00Z,trc-0023-ord,order_service,37.46,200
2026-03-01T10:23:00Z,trc-0023-inv,inventory_service,62.61,200
2026-03-01T10:23:00Z,trc-0023-pay,payment_service,34.52,200
2026-03-01T10:23:00Z,trc-0023-dat,database,72.93,200
2026-03-01T10:23:00Z,trc-0023-cac,cache,68.82,200
2026-03-01T10:24:00Z,trc-0024-fro,frontend,31.45,200
2026-03-01T10:24:00Z,trc-0024-api,api_gateway,29.37,200
2026-03-01T10:24:00Z,trc-0024-ord,order_service,70.96,200
2026-03-01T10:24:00Z,trc-0024-inv,inventory_service,41.92,200
2026-03-01T10:24:00Z,trc-0024-pay,payment_service,31.1,200
2026-03-01T10:24:00Z,trc-0024-dat,database,53.23,200
2026-03-01T10:24:00Z,trc-0024-cac,cache,31.86,200
2026-03-01T10:25:00Z,trc-0025-fro,frontend,70.46,200
2026-03-01T10:25:00Z,trc-0025-api,api_gateway,53.83,200
2026-03-01T10:25:00Z,trc-0025-ord,order_service,42.17,200
2026-03-01T10:25:00Z,trc-0025-inv,inventory_service,34.99,200
2026-03-01T10:25:00Z,trc-0025-pay,payment_service,48.72,200
2026-03-01T10:25:00Z,trc-0025-dat,database,45.55,200
2026-03-01T10:25:00Z,trc-0025-cac,cache,76.05,200
2026-03-01T10:26:00Z,trc-0026-fro,frontend,33.4,200
2026-03-01T10:26:00Z,trc-0026-api,api_gateway,32.17,200
2026-03-01T10:26:00Z,trc-0026-ord,order_service,41.35,200
2026-03-01T10:26:00Z,trc-0026-inv,inventory_service,36.99,200
2026-03-01T10:26:00Z,trc-0026-pay,payment_service,42.84,200
2026-03-01T10:26:00Z,trc-0026-dat,database,56.85,200
2026-03-01T10:26:00Z,trc-0026-cac,cache,58.37,200
2026-03-01T10:27:00Z,trc-0027-fro,frontend,68.48,200
2026-03-01T10:27:00Z,trc-0027-api,api_gateway,62.69,200
2026-03-01T10:27:00Z,trc-0027-ord,order_service,70.9,200
2026-03-01T10:27:00Z,trc-0027-inv,inventory_service,59.74,200
2026-03-01T10:27:00Z,trc-0027-pay,payment_service,68.73,200
2026-03-01T10:27:00Z,trc-0027-dat,database,64.48,200
2026-03-01T10:27:00Z,trc-0027-cac,cache,56.99,200
2026-03-01T10:28:00Z,trc-0028-fro,frontend,61.47,200
2026-03-01T10:28:00Z,trc-0028-api,api_gateway,25.8,200
2026-03-01T10:28:00Z,trc-0028-ord,order_service,29.58,200
2026-03-01T10:28:00Z,trc-0028-inv,inventory_service,69.98,200
2026-03-01T10:28:00Z,trc-0028-pay,payment_service,28.81,200
2026-03-01T10:28:00Z,trc-0028-dat,database,38.2,200
2026-03-01T10:28:00Z,trc-0028-cac,cache,61.49,200
2026-03-01T10:29:00Z,trc-0029-fro,frontend,76.98,200
2026-03-01T10:29:00Z,trc-0029-api,api_gateway,43.97,200
2026-03-01T10:29:00Z,trc-0029-ord,order_service,34.34,200
2026-03-01T10:29:00Z,trc-0029-inv,inventory_service,76.18,200
2026-03-01T10:29:00Z,trc-0029-pay,payment_service,58.38,200
2026-03-01T10:29:00Z,trc-0029-dat,database,61.08,200
2026-03-01T10:29:00Z,trc-0029-cac,cache,35.85,200
2026-03-01T10:30:00Z,trc-0030-fro,frontend,36.24,200
2026-03-01T10:30:00Z,trc-0030-api,api_gateway,58.6,200
2026-03-01T10:30:00Z,trc-0030-ord,order_service,53.89,200
2026-03-01T10:30:00Z,trc-0030-inv,inventory_service,51.01,200
2026-03-01T10:30:00Z,trc-0030-pay,payment_service,25.18,200
2026-03-01T10:30:00Z,trc-0030-dat,database,50.38,200
2026-03-01T10:30:00Z,trc-0030-cac,cache,61.18,200
2026-03-01T10:31:00Z,trc-0031-fro,frontend,63.47,200
2026-03-01T10:31:00Z,trc-0031-api,api_gateway,32.18,200
2026-03-01T10:31:00Z,trc-0031-ord,order_service,46.92,200
2026-03-01T10:31:00Z,trc-0031-inv,inventory_service,66.96,200
2026-03-01T10:31:00Z,trc-0031-pay,payment_service,60.13,200
2026-03-01T10:31:00Z,trc-0031-dat,database,75.54,200
2026-03-01T10:31:00Z,trc-0031-cac,cache,40.16,200
2026-03-01T10:32:00Z,trc-0032-fro,frontend,37.7,200
2026-03-01T10:32:00Z,trc-0032-api,api_gateway,50.67,200
2026-03-01T10:32:00Z,trc-0032-ord,order_service,35.95,200
2026-03-01T10:32:00Z,trc-0032-inv,inventory_service,65.75,200
2026-03-01T10:32:00Z,trc-0032-pay,payment_service,73.49,200
2026-03-01T10:32:00Z,trc-0032-dat,database,48.19,200
2026-03-01T10:32:00Z,trc-0032-cac,cache,71.72,200
2026-03-01T10:33:00Z,trc-0033-fro,frontend,69.23,200
2026-03-01T10:33:00Z,trc-0033-api,api_gateway,39.34,200
2026-03-01T10:33:00Z,trc-0033-ord,order_service,35.72,200
2026-03-01T10:33:00Z,trc-0033-inv,inventory_service,70.89,200
2026-03-01T10:33:00Z,trc-0033-pay,payment_service,42.85,200
2026-03-01T10:33:00Z,trc-0033-dat,database,47.68,200
2026-03-01T10:33:00Z,trc-0033-cac,cache,78.85,200
2026-03-01T10:34:00Z,trc-0034-fro,frontend,49.41,200
2026-03-01T10:34:00Z,trc-0034-api,api_gateway,42.13,200
2026-03-01T10:34:00Z,trc-0034-ord,order_service,55.4,200
2026-03-01T10:34:00Z,trc-0034-inv,inventory_service,73.41,200
2026-03-01T10:34:00Z,trc-0034-pay,payment_service,28.28,200
2026-03-01T10:34:00Z,trc-0034-dat,database,46.27,200
2026-03-01T10:34:00Z,trc-0034-cac,cache,76.68,200
2026-03-01T10:35:00Z,trc-0035-fro,frontend,70.6,200
2026-03-01T10:35:00Z,trc-0035-api,api_gateway,61.09,200
2026-03-01T10:35:00Z,trc-0035-ord,order_service,43.18,200
2026-03-01T10:35:00Z,trc-0035-inv,inventory_service,32.61,200
2026-03-01T10:35:00Z,trc-0035-pay,payment_service,59.61,200
2026-03-01T10:35:00Z,trc-0035-dat,database,25.27,200
2026-03-01T10:35:00Z,trc-0035-cac,cache,57.58,200
2026-03-01T10:36:00Z,trc-0036-fro,frontend,38.77,200
2026-03-01T10:36:00Z,trc-0036-api,api_gateway,24.03,200
2026-03-01T10:36:00Z,trc-0036-ord,order_service,39.64,200
2026-03-01T10:36:00Z,trc-0036-inv,inventory_service,57.03,200
2026-03-01T10:36:00Z,trc-0036-pay,payment_service,30.14,200
2026-03-01T10:36:00Z,trc-0036-dat,database,73.65,200
2026-03-01T10:36:00Z,trc-0036-cac,cache,76.41,200
2026-03-01T10:37:00Z,trc-0037-fro,frontend,59.55,200
2026-03-01T10:37:00Z,trc-0037-api,api_gateway,63.26,200
2026-03-01T10:37:00Z,trc-0037-ord,order_service,52.87,200
2026-03-01T10:37:00Z,trc-0037-inv,inventory_service,37.26,200
2026-03-01T10:37:00Z,trc-0037-pay,payment_service,36.57,200
2026-03-01T10:37:00Z,trc-0037-dat,database,61.93,200
2026-03-01T10:37:00Z,trc-0037-cac,cache,32.2,200
2026-03-01T10:38:00Z,trc-0038-fro,frontend,27.52,200
2026-03-01T10:38:00Z,trc-0038-api,api_gateway,31.47,200
2026-03-01T10:38:00Z,trc-0038-ord,order_service,67.25,200
2026-03-01T10:38:00Z,trc-0038-inv,inventory_service,77.01,200
2026-03-01T10:38:00Z,trc-0038-pay,payment_service,55.01,200
2026-03-01T10:38:00Z,trc-0038-dat,database,28.31,200
2026-03-01T10:38:00Z,trc-0038-cac,cache,67.88,200
2026-03-01T10:39:00Z,trc-0039-fro,frontend,53.23,200
2026-03-01T10:39:00Z,trc-0039-api,api_gateway,33.47,200
2026-03-01T10:39:00Z,trc-0039-ord,order_service,42.53,200
2026-03-01T10:39:00Z,trc-0039-inv,inventory_service,45.01,200
2026-03-01T10:39:00Z,trc-0039-pay,payment_service,78.91,200
2026-03-01T10:39:00Z,trc-0039-dat,database,47.09,200
2026-03-01T10:39:00Z,trc-0039-cac,cache,31.0,200
2026-03-01T10:40:00Z,trc-0040-fro,frontend,60.67,200
2026-03-01T10:40:00Z,trc-0040-api,api_gateway,55.34,200
2026-03-01T10:40:00Z,trc-0040-ord,order_service,39.73,200
2026-03-01T10:40:00Z,trc-0040-inv,inventory_service,73.35,200
2026-03-01T10:40:00Z,trc-0040-pay,payment_service,58.54,200
2026-03-01T10:40:00Z,trc-0040-dat,database,2183.68,500
2026-03-01T10:40:00Z,trc-0040-cac,cache,35.79,200
2026-03-01T10:41:00Z,trc-0041-fro,frontend,66.94,200
2026-03-01T10:41:00Z,trc-0041-api,api_gateway,28.48,200
2026-03-01T10:41:00Z,trc-0041-ord,order_service,61.49,200
2026-03-01T10:41:00Z,trc-0041-inv,inventory_service,22.33,200
2026-03-01T10:41:00Z,trc-0041-pay,payment_service,28.62,200
2026-03-01T10:41:00Z,trc-0041-dat,database,1350.05,500
2026-03-01T10:41:00Z,trc-0041-cac,cache,46.64,200
2026-03-01T10:42:00Z,trc-0042-fro,frontend,63.72,200
2026-03-01T10:42:00Z,trc-0042-api,api_gateway,28.29,200
2026-03-01T10:42:00Z,trc-0042-ord,order_service,1465.19,504
2026-03-01T10:42:00Z,trc-0042-inv,inventory_service,1378.38,504
2026-03-01T10:42:00Z,trc-0042-pay,payment_service,45.41,200
2026-03-01T10:42:00Z,trc-0042-dat,database,1282.17,500
2026-03-01T10:42:00Z,trc-0042-cac,cache,52.45,200
2026-03-01T10:43:00Z,trc-0043-fro,frontend,2278.59,504
2026-03-01T10:43:00Z,trc-0043-api,api_gateway,1540.91,504
2026-03-01T10:43:00Z,trc-0043-ord,order_service,2337.38,504
2026-03-01T10:43:00Z,trc-0043-inv,inventory_service,2247.51,504
2026-03-01T10:43:00Z,trc-0043-pay,payment_service,65.04,200
2026-03-01T10:43:00Z,trc-0043-dat,database,1331.73,500
2026-03-01T10:43:00Z,trc-0043-cac,cache,50.72,200
2026-03-01T10:44:00Z,trc-0044-fro,frontend,2099.92,504
2026-03-01T10:44:00Z,trc-0044-api,api_gateway,1509.1,504
2026-03-01T10:44:00Z,trc-0044-ord,order_service,1690.92,504
2026-03-01T10:44:00Z,trc-0044-inv,inventory_service,2353.88,504
2026-03-01T10:44:00Z,trc-0044-pay,payment_service,38.96,200
2026-03-01T10:44:00Z,trc-0044-dat,database,1819.59,500
2026-03-01T10:44:00Z,trc-0044-cac,cache,50.06,200
2026-03-01T10:45:00Z,trc-0045-fro,frontend,1696.8,504
2026-03-01T10:45:00Z,trc-0045-api,api_gateway,2267.48,504
2026-03-01T10:45:00Z,trc-0045-ord,order_service,1958.05,504
2026-03-01T10:45:00Z,trc-0045-inv,inventory_service,1430.17,504
2026-03-01T10:45:00Z,trc-0045-pay,payment_service,52.22,200
2026-03-01T10:45:00Z,trc-0045-dat,database,1459.3,500
2026-03-01T10:45:00Z,trc-0045-cac,cache,34.13,200
2026-03-01T10:46:00Z,trc-0046-fro,frontend,2242.06,504
2026-03-01T10:46:00Z,trc-0046-api,api_gateway,1462.76,504
2026-03-01T10:46:00Z,trc-0046-ord,order_service,1794.71,504
2026-03-01T10:46:00Z,trc-0046-inv,inventory_service,1885.66,504
2026-03-01T10:46:00Z,trc-0046-pay,payment_service,26.69,200
2026-03-01T10:46:00Z,trc-0046-dat,database,1398.1,500
2026-03-01T10:46:00Z,trc-0046-cac,cache,51.94,200
2026-03-01T10:47:00Z,trc-0047-fro,frontend,2346.15,504
2026-03-01T10:47:00Z,trc-0047-api,api_gateway,1582.35,504
2026-03-01T10:47:00Z,trc-0047-ord,order_service,1368.5,504
2026-03-01T10:47:00Z,trc-0047-inv,inventory_service,1481.18,504
2026-03-01T10:47:00Z,trc-0047-pay,payment_service,38.95,200
2026-03-01T10:47:00Z,trc-0047-dat,database,1738.7,500
2026-03-01T10:47:00Z,trc-0047-cac,cache,70.75,200
2026-03-01T10:48:00Z,trc-0048-fro,frontend,2277.71,504
2026-03-01T10:48:00Z,trc-0048-api,api_gateway,2342.9,504
2026-03-01T10:48:00Z,trc-0048-ord,order_service,2019.72,504
2026-03-01T10:48:00Z,trc-0048-inv,inventory_service,2363.84,504
2026-03-01T10:48:00Z,trc-0048-pay,payment_service,56.01,200
2026-03-01T10:48:00Z,trc-0048-dat,database,1387.41,500
2026-03-01T10:48:00Z,trc-0048-cac,cache,63.73,200
2026-03-01T10:49:00Z,trc-0049-fro,frontend,2183.22,504
2026-03-01T10:49:00Z,trc-0049-api,api_gateway,2116.26,504
2026-03-01T10:49:00Z,trc-0049-ord,order_service,2043.8,504
2026-03-01T10:49:00Z,trc-0049-inv,inventory_service,1607.2,504
2026-03-01T10:49:00Z,trc-0049-pay,payment_service,38.3,200
2026-03-01T10:49:00Z,trc-0049-dat,database,1870.73,500
2026-03-01T10:49:00Z,trc-0049-cac,cache,46.82,200
2026-03-01T10:50:00Z,trc-0050-fro,frontend,1708.04,504
2026-03-01T10:50:00Z,trc-0050-api,api_gateway,2199.34,504
2026-03-01T10:50:00Z,trc-0050-ord,order_service,1406.19,504
2026-03-01T10:50:00Z,trc-0050-inv,inventory_service,2117.51,504
2026-03-01T10:50:00Z,trc-0050-pay,payment_service,55.24,200
2026-03-01T10:50:00Z,trc-0050-dat,database,1263.64,500
2026-03-01T10:50:00Z,trc-0050-cac,cache,32.99,200
2026-03-01T10:51:00Z,trc-0051-fro,frontend,2251.27,504
2026-03-01T10:51:00Z,trc-0051-api,api_gateway,1661.18,504
2026-03-01T10:51:00Z,trc-0051-ord,order_service,2117.95,504
2026-03-01T10:51:00Z,trc-0051-inv,inventory_service,1454.03,504
2026-03-01T10:51:00Z,trc-0051-pay,payment_service,46.91,200
2026-03-01T10:51:00Z,trc-0051-dat,database,2002.59,500
2026-03-01T10:51:00Z,trc-0051-cac,cache,72.76,200
2026-03-01T10:52:00Z,trc-0052-fro,frontend,2492.1,504
2026-03-01T10:52:00Z,trc-0052-api,api_gateway,2068.7,504
2026-03-01T10:52:00Z,trc-0052-ord,order_service,1583.37,504
2026-03-01T10:52:00Z,trc-0052-inv,inventory_service,1433.13,504
2026-03-01T10:52:00Z,trc-0052-pay,payment_service,30.69,200
2026-03-01T10:52:00Z,trc-0052-dat,database,1923.97,500
2026-03-01T10:52:00Z,trc-0052-cac,cache,50.92,200
2026-03-01T10:53:00Z,trc-0053-fro,frontend,1777.48,504
2026-03-01T10:53:00Z,trc-0053-api,api_gateway,1736.94,504
2026-03-01T10:53:00Z,trc-0053-ord,order_service,1650.75,504
2026-03-01T10:53:00Z,trc-0053-inv,inventory_service,1773.58,504
2026-03-01T10:53:00Z,trc-0053-pay,payment_service,34.09,200
2026-03-01T10:53:00Z,trc-0053-dat,database,2188.04,500
2026-03-01T10:53:00Z,trc-0053-cac,cache,53.92,200
2026-03-01T10:54:00Z,trc-0054-fro,frontend,2231.83,504
2026-03-01T10:54:00Z,trc-0054-api,api_gateway,2063.24,504
2026-03-01T10:54:00Z,trc-0054-ord,order_service,1895.55,504
2026-03-01T10:54:00Z,trc-0054-inv,inventory_service,1585.27,504
2026-03-01T10:54:00Z,trc-0054-pay,payment_service,36.99,200
2026-03-01T10:54:00Z,trc-0054-dat,database,1823.41,500
2026-03-01T10:54:00Z,trc-0054-cac,cache,45.19,200
2026-03-01T10:55:00Z,trc-0055-fro,frontend,1543.72,504
2026-03-01T10:55:00Z,trc-0055-api,api_gateway,1908.94,504
2026-03-01T10:55:00Z,trc-0055-ord,order_service,2137.98,504
2026-03-01T10:55:00Z,trc-0055-inv,inventory_service,2210.27,504
2026-03-01T10:55:00Z,trc-0055-pay,payment_service,34.42,200
2026-03-01T10:55:00Z,trc-0055-dat,database,1219.12,500
2026-03-01T10:55:00Z,trc-0055-cac,cache,58.21,200
2026-03-01T10:56:00Z,trc-0056-fro,frontend,40.51,200
2026-03-01T10:56:00Z,trc-0056-api,api_gateway,43.07,200
2026-03-01T10:56:00Z,trc-0056-ord,order_service,65.33,200
2026-03-01T10:56:00Z,trc-0056-inv,inventory_service,28.51,200
2026-03-01T10:56:00Z,trc-0056-pay,payment_service,46.92,200
2026-03-01T10:56:00Z,trc-0056-dat,database,51.14,200
2026-03-01T10:56:00Z,trc-0056-cac,cache,25.46,200
2026-03-01T10:57:00Z,trc-0057-fro,frontend,69.24,200
2026-03-01T10:57:00Z,trc-0057-api,api_gateway,37.34,200
2026-03-01T10:57:00Z,trc-0057-ord,order_service,30.64,200
2026-03-01T10:57:00Z,trc-0057-inv,inventory_service,30.73,200
2026-03-01T10:57:00Z,trc-0057-pay,payment_service,55.38,200
2026-03-01T10:57:00Z,trc-0057-dat,database,34.76,200
2026-03-01T10:57:00Z,trc-0057-cac,cache,22.77,200
